시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:25:04.378,2,1,1,0,0,0,0,0,3717,10393,-29853,-16909,-31207,-13632,0,0,0,0,0,0,0,0,20522,-722,-13647,-4043,-19481,-8875
'2017-08-03 16:25:04.388,1,0,1,0,0,0,0,0,15347,8893,-22919,-19535,-24461,-20833,0,0,0,0,0,0,0,0,25144,-714,-13021,-2400,-16715,-7489
'2017-08-03 16:25:04.398,0,0,0,0,0,0,0,0,12665,-709,-12942,-7600,-21297,-20381,0,0,0,0,0,0,0,0,29310,-309,-12200,-1359,-13350,-5843
'2017-08-03 16:25:04.408,0,0,0,0,0,0,0,0,4019,1799,-13253,4048,-20549,-13124,0,0,0,0,0,0,0,0,32325,-10,-11119,-905,-9575,-4056
'2017-08-03 16:25:04.418,0,0,0,0,0,0,0,0,16551,6250,-16291,7792,-1278,-5417,0,0,0,0,0,0,0,0,-32768,104,-10385,-616,-5551,-2231
'2017-08-03 16:25:04.428,0,0,0,0,0,0,0,0,9990,6689,-14097,9168,11179,3847,0,0,0,0,0,0,0,0,-32768,44,-8921,-273,-1441,-636
'2017-08-03 16:25:04.438,0,0,0,0,0,0,0,0,8898,5149,-13667,9059,17272,8502,0,0,0,0,0,0,0,0,-32768,-24803,-28467,12386,6819,93
'2017-08-03 16:25:04.448,0,0,0,0,0,0,0,0,8258,4959,-10773,8167,17933,10050,0,0,0,0,0,0,0,1,9624,-1079,-2354,4869,2291,1588
'2017-08-03 16:25:04.458,0,0,0,0,0,0,0,0,6535,5611,-8277,5728,16541,9708,0,0,0,0,0,0,0,1,5636,-5264,-14641,2985,-5304,678
'2017-08-03 16:25:04.468,0,0,0,0,0,0,0,0,6098,5151,-6696,1738,15458,8233,0,0,0,1,0,0,0,1,-3672,269,-7737,-1587,-4338,-634
'2017-08-03 16:25:04.478,0,0,0,0,0,0,0,0,5797,4143,-6836,-1872,15526,6729,0,0,0,1,0,0,0,2,-4966,2938,-7367,-1527,-2986,-1177
'2017-08-03 16:25:04.488,0,0,0,0,0,0,0,0,5311,2007,-7880,-4339,16673,5531,0,0,0,2,0,0,0,2,-457,1603,-9837,328,-1914,-131
